date,label,bow_vector
2025-11-11 06:39:32,bbc,5399:2 557:2 4056:1 40:1 1046:3 3412:1 3232:1 3537:1 2269:1 6410:1 54:1 965:2 2515:2 5441:1 541:3 5008:4 7082:2 2325:1 533:2 4175:2 1263:1 6457:1 3116:2 3810:1 3790:1 4154:2 3662:3 2593:1 5496:1 5682:1 7093:1 1222:1 2313:1 585:1 5645:1 6018:1 2104:2 1692:1 6423:2 5556:1 6970:2 1470:2 2945:3 6501:1 6593:1 5711:1 2292:1 2863:2 2359:1 630:1 5440:1 5195:1 4817:1 7130:1 5920:1 2245:1 178:1 1384:3 5885:8 4034:1 4329:5 5802:1 4977:1 1726:1 5275:1 1894:1 7027:2 396:3 789:2 987:3 6109:1 3972:1 5928:4 6528:1 4742:1 6137:1 4617:1 2055:1 4366:4 3702:1 238:1 3094:1 6592:1 5893:1 4245:1 6920:1 6358:1 4340:1 2703:1 44:1 7132:1 4367:1 2249:1 2275:1 4596:1
2025-11-14 14:43:29,bbc,5399:3 7129:1 6572:1 1046:1 2397:1 4199:1 6752:2 5170:3 4962:1 4706:1 1365:1 3239:3 6555:1 408:1 2515:1 2648:3 1228:1 2869:1 6079:1 1263:2 3854:1 124:1 5081:1 1289:1 2503:1 5495:2 838:2 1204:1 6402:1 5914:1 991:1 2197:1 2002:1 2145:1 7074:1 7093:1 1137:1 5824:1 4869:1 585:1 3899:1 1304:1 5142:1 6064:1 2105:1 5360:1 4563:1 6102:1 4854:2 214:1 1091:1 4995:1 6200:2 1499:2 2206:1 5053:1 5881:1 4553:1 6448:1 2223:2 563:1 5404:1 516:2 3243:1 2798:1 4493:1 3554:1 2711:5 3214:3 1470:1 351:1 1542:3 2945:1 2495:1 3184:1 5145:1 5261:2 5801:1 602:4 7083:1 3730:1 6618:1 5880:1 1334:1 4214:2 5350:1 4492:2 6641:1 887:2 1230:1 4494:1 4176:1 4759:1 4887:1 1991:1 6241:2 4504:1 4627:1 5833:1 7048:1 2429:1 2175:1 3207:1 5059:1 6945:1 1549:1 2735:1 2536:1 3891:1 764:1 2389:1 6066:1 5104:8 6260:9 5077:1 3809:1 24:2 1671:2 3061:3 3879:1 4215:1 5602:1 2591:1 901:1 3283:1 27:1 3973:1 3665:1 508:1
2025-11-26 06:13:34,bbc,5399:3 3244:1 7129:1 6572:2 3107:1 1046:1 4082:2 6940:1 1365:3 80:2 6096:1 1532:1 805:3 6685:1 541:2 1643:3 6183:1 62:1 3810:4 3206:1 4897:1 991:1 808:1 4374:2 5682:1 7074:1 6404:1 7093:1 6348:1 2431:1 283:1 2605:1 6758:3 707:1 1044:4 6339:1 6200:1 1262:1 1006:1 5996:1 2989:1 6048:1 2013:1 3354:1 3214:1 5556:2 6439:1 4866:1 2945:1 2495:1 7095:1 6303:1 193:1 5862:1 1838:1 1333:1 2502:1 3896:1 4682:1 2253:2 4323:2 2646:1 5850:1 3499:1 5310:5 7102:1 1409:1 5069:2 5858:1 2779:7 1463:1 2934:1 4072:1 3881:1 4532:1 382:1 5813:1 3353:1 2561:1 4920:2 770:2 2131:2 3033:1 2574:1 28:1 198:1 4685:1 6251:1 5846:1 3314:3 3611:1 3600:6 1496:1 4153:3 6792:1 2476:1 6273:1 2311:2 1148:1 3260:1 2789:1 7153:1 2224:1 1815:1 4662:1 3601:1 2867:1 5805:1
2025-11-22 21:34:13,bbc,4842:6 1791:1 6533:2 5399:2 120:3 7112:1 3340:1 5942:1 7129:1 859:2 6572:1 3566:5 4168:2 3107:5 40:1 1046:3 2185:1 6032:1 4199:2 1378:16 3412:3 4082:1 4341:1 6752:4 1481:1 131:1 5170:1 2568:2 4787:1 462:3 6346:1 4706:4 3541:1 5491:2 4048:1 4418:1 4861:1 4004:1 1365:5 2973:2 3920:1 3239:2 2617:3 1191:2 3800:2 805:1 3137:1 1904:1 2515:2 3707:1 5441:1 2103:1 2648:1 673:2 7082:2 607:1 5026:2 2325:1 533:1 185:4 5137:1 6183:1 2869:3 768:1 1909:1 175:1 5365:1 6385:2 46:3 4175:4 3623:2 983:2 124:3 2124:1 3810:2 187:1 2503:1 5633:1 5495:1 60:1 4050:2 1204:4 3790:3 3831:2 6691:1 991:9 4154:8 6683:1 3529:2 4313:2 1315:1 4430:1 5163:1 4956:3 5672:3 5970:3 3565:1 1664:1 1855:1 2002:3 3662:1 4350:1 2200:1 6404:1 7093:5 1222:1 1137:1 1610:2 2605:1 5292:1 5982:2 5824:2 4869:1 1251:1 341:1 4805:1 6367:1 3738:1 98:1 3576:1 5645:1 3906:3 4975:1 6064:1 3894:2 3547:3 6758:1 6837:1 2626:3 4563:1 3614:1 6338:2 4853:1 6918:1 2889:1 794:1 4854:4 5304:1 4090:2 6524:2 6887:1 1130:16 2681:2 214:1 2463:2 5432:1 56:1 5053:2 1262:3 4553:2 2606:1 45:1 454:2 3352:1 4702:2 1710:1 6038:1 1276:1 6906:1 254:2 2219:1 516:1 4301:4 3069:2 1287:1 4856:1 6220:3 5120:1 4840:1 4961:1 6206:5 4912:1 1692:1 1647:1 1324:1 6423:1 55:1 121:5 547:1 6970:1 1123:1 2849:1 1542:6 873:3 4723:2 6097:4 2945:3 180:1 6501:1 5527:1 6593:4 6481:1 7052:1 6895:1 4911:1 2483:8 100:1 2011:2 5669:2 3167:1 4874:3 199:1 5322:1 5702:1 3414:1 5933:1 1069:1 2303:1 2046:1 5465:2 3451:1 2141:1 1427:1 5494:1 1202:1 1561:1 5260:1 3668:1 1978:2 5183:1 2959:2 1838:1 832:1 2423:8 375:1 4355:1 334:1 1629:1 73:1 2518:1 6006:1 255:2 2863:1 6914:3 2095:1 2587:1 2456:1 6019:1 6002:1 4940:1 6297:1 3523:1 3365:1 1654:2 1790:1 3705:1 4452:2 968:1 4445:1 5464:1 5210:1 1794:1 2233:2 4498:1 265:1 5305:5 4759:1 5858:1 2000:1 4424:1 2553:1 2768:1 990:1 6400:2 4819:1 4555:1 4905:1 921:1 942:2 2115:1 6603:7 5920:2 4863:1 1065:1 551:1 5706:1 2686:1 4404:1 37:1 1814:1 6043:1 1695:1 1337:16 4543:3 1002:1 734:9 19:1 2550:1 1151:2 5793:1 6750:1 6877:1 1638:1 3629:1 5608:1 275:2 2741:2 735:1 5024:1 6186:4 409:4 4326:2 315:1 1977:1 4559:1 5269:1 6121:1 1981:1 3787:1 1495:1 6264:1 7090:1 4254:1 1280:2 568:2 3769:1 3104:1 3770:1 5679:1 3033:1 1603:2 1595:3 65:1 4709:2 2545:2 1979:1 3385:1 5349:1 3618:1 6733:1 3142:1 2670:1 2439:1 694:1 1412:1 4470:1 4769:2 2464:1 3929:1 2246:1 410:1 4829:1 5480:1 4478:1 6587:2 1125:1 5166:1 5278:2 6498:1 6812:1 6626:1 2398:3 2399:1 2611:1 464:1 2693:1 6366:1 2689:1 5555:1 4170:1 1676:1
2025-11-21 08:03:37,bbc,6860:1 1054:2 3540:2 4218:1 7129:12 2382:1 4674:2 859:1 119:1 5032:3 6460:5 40:1 1046:2 2185:1 4199:4 3412:2 4082:1 5286:5 1711:1 6752:2 1560:1 1481:1 2372:1 2638:6 5689:2 462:3 4706:3 3541:1 1323:1 2969:1 3537:2 6982:1 5501:1 2269:1 6940:5 6410:1 5250:1 4418:1 1365:2 3721:1 6555:1 2617:2 1191:6 3800:1 6096:1 54:1 2207:1 965:1 1904:1 2515:1 5441:16 6315:5 2103:3 2625:8 2648:1 1307:1 1213:2 607:1 5752:1 3708:1 4746:1 538:1 4087:2 533:1 185:11 1217:1 3426:1 4890:7 1909:1 5365:1 5300:1 6385:4 51:1 3623:1 983:3 1223:1 3854:4 3810:6 1321:1 2218:1 2148:1 5937:2 5495:2 2153:1 10:1 2308:4 1478:5 3880:2 2078:1 838:5 4050:1 3790:1 2146:1 6402:3 3831:3 3739:1 6944:1 991:2 4154:1 3529:1 4313:3 1315:1 803:15 5747:2 2714:1 2197:1 4618:4 4430:1 1990:2 184:1 416:1 4717:3 554:1 6890:1 297:1 1855:1 2002:2 3662:3 2593:5 2145:2 4374:3 4943:1 209:1 2712:1 5682:1 4396:2 7074:4 5520:12 4141:1 6088:1 1712:1 1137:2 6348:2 2605:1 5292:3 5982:3 979:8 1960:1 5082:3 2680:1 585:2 989:1 2411:1 4776:1 4389:4 5627:32 3738:1 4714:1 3576:1 3988:1 3723:1 3192:3 1523:2 5922:1 4975:1 4400:1 3547:2 2694:2 6758:2 6837:1 5544:1 2323:1 4563:2 3614:3 6338:1 2889:6 2893:1 6326:3 257:3 3694:1 1686:1 4999:1 2427:1 4090:4 1564:1 2109:2 3114:1 1382:1 2104:1 214:1 1995:1 6200:3 4558:1 4882:1 5909:1 4210:1 5656:3 6960:1 4088:1 454:2 1798:1 882:1 4702:5 2223:1 563:1 1276:1 6906:1 211:1 5404:2 3080:1 2465:1 448:1 3243:1 177:2 5986:3 5240:11 5999:11 2798:1 729:1 1357:1 6426:1 4493:1 4547:2 4856:9 6993:1 1692:1 2711:1 2030:1 5614:1 55:1 5742:1 547:1 6970:1 3467:4 1470:1 1123:1 6465:1 1542:1 5861:1 4675:1 5333:1 6501:3 5527:1 6593:7 179:1 605:2 6517:1 4996:1 6325:6 7154:2 3380:1 6342:1 5722:1 3345:1 5810:2 5056:1 3182:1 3890:1 100:1 2298:1 697:1 199:3 1887:1 110:1 2307:2 4800:3 1011:2 1358:5 4880:1 2152:1 5838:2 4593:1 2156:1 1731:5 2970:2 2935:2 7006:1 5821:2 3732:2 5494:2 5687:1 4904:1 6303:3 2059:1 193:1 2113:3 5862:1 1301:1 832:6 696:1 81:1 1713:1 1694:1 1333:1 1805:1 2084:1 66:2 5293:1 5967:1 334:2 1012:2 73:3 2986:1 6925:2 3410:1 3054:1 4335:1 4353:1 5809:1 4682:1 5817:1 3846:1 4180:3 6640:1 2253:1 2713:1 2646:3 3201:1 5794:2 539:1 3957:1 5065:1 2793:2 4452:1 2378:1 30:1 3740:2 2233:1 1510:1 6320:3 3156:1 6500:1 4424:2 906:1 6033:1 1650:1 1178:1 674:1 7008:1 519:1 630:1 4887:1 20:1 6556:3 590:1 6939:1 4905:1 1141:2 4342:2 3154:1 640:1 510:6 6017:5 939:4 6241:1 504:1 942:1 6942:1 894:1 1305:2 4532:2 2180:3 2532:2 1930:1 2455:1 4627:4 1258:1 6441:1 4291:1 1065:1 3183:2 2301:1 836:1 1176:2 6043:1 2112:3 7149:1 3691:1 1366:1 6189:1 3575:1 1292:1 2114:1 5282:1 740:1 3284:1 898:1 2154:1 2550:1 3273:2 1072:2 7157:1 1384:1 4033:2 526:1 6051:1 5813:2 7028:1 1879:1 4899:1 5684:1 1563:1 1423:5 3435:1 284:1 3109:1 712:1 2091:1 6406:2 5599:1 6268:3 3754:1 1010:3 3855:1 5039:1 5493:1 1190:1 3750:1 6892:1 4254:1 2536:1 1635:1 3891:1 287:1 2538:1 2800:2 5522:2 1142:1 84:1 1288:1 2111:1 6359:1 6923:1 1914:3 5882:1 3521:1 552:1 4003:1 2820:1 5186:2 6072:1 1878:1 3775:1 5190:1 470:1 6732:1 6112:2 1076:3 6384:1 281:1 2419:1 5631:13 6395:2 4524:1 4687:1 5768:1 6407:2 540:1 1455:1 5931:1 5383:1 2704:2 5906:2 7123:1 851:1 2916:1 6845:1 4601:2 1363:2 4801:9 3878:1 191:1 671:2 6313:1 4692:1 4454:1 5659:5 5439:2 6744:1 7018:1 21:1 833:1 7147:1 517:1 4802:2 4375:1 4376:2 4793:1 4027:1 1439:1 1184:1 143:2 4081:1 3679:1 6163:2 609:1 5388:1 1161:1 6702:1 1861:1 1719:2 7023:1 1829:1 1834:1 4832:1 6921:1 4619:2 2403:1 6701:1 3518:2 221:1 2578:1 6254:1 5084:1 7069:1 158:1 3645:1 4447:1 3191:1 810:1 6442:1 5587:1 3762:1 4226:1 4572:1 6599:1 165:3 1055:1 6762:1 4229:1 916:2 4009:2 1672:1 6600:1 6382:2 4689:1 4463:1 1362:1 5574:1 6994:1 5504:1 6114:1 5921:1 1773:1 2936:1 5438:1 4068:1 2767:1 5088:1 2929:1 4172:1
2025-11-07 19:10:05,bbc,4842:1 1791:1 6533:1 5399:6 7129:1 2382:2 4056:1 5825:1 1046:1 6221:1 6752:1 1481:2 5170:1 4787:1 5342:1 3537:1 5501:1 6410:2 5233:1 2617:2 2648:1 1213:4 533:2 5137:1 5296:1 4799:1 4890:2 983:1 3810:1 1612:1 3786:2 4349:1 5937:1 3880:1 6120:1 6683:2 4313:1 1315:1 2197:1 7076:1 3808:1 4710:1 1855:1 548:1 7074:1 7093:1 3738:1 98:1 1304:1 4834:1 6200:1 56:1 5909:1 4210:1 1266:1 5709:1 5584:1 4347:1 1641:1 6970:1 1470:1 6895:3 3345:5 2298:1 2303:1 2046:2 1561:1 4925:1 4025:1 6677:1 5321:2 4438:1 5901:2 3863:5 640:1 1300:4 2263:1 3082:1 6942:1 3737:1 4629:1 1663:2 6973:1 7078:1 5112:1 234:1 387:5 394:2 6778:1 2609:1 1317:2 2339:1 4600:1 6546:1
2025-11-27 06:00:25,bbc,5399:8 6860:1 7129:1 859:1 5825:3 1046:1 1378:3 2422:1 6752:2 2638:1 444:1 5689:1 2568:3 1209:1 4706:8 5342:1 1365:1 6555:1 1191:1 7038:1 6096:1 1532:3 805:1 6685:1 3707:2 5441:3 2103:1 2648:5 607:1 3869:1 6929:1 1941:1 3161:1 4087:1 1389:1 5296:1 4799:2 5708:3 1611:1 2869:2 768:1 7136:1 4890:1 5365:1 3840:1 5859:1 4175:1 3623:1 62:1 329:1 1321:1 5495:3 3790:3 4897:1 4154:3 4893:2 5563:1 2014:1 5672:1 3565:1 1664:1 1855:1 3662:1 2593:3 4374:2 5496:2 2405:2 7074:2 7093:7 9:1 1610:2 6348:4 341:2 4805:5 2680:1 4975:1 6064:1 6837:1 1504:2 5219:1 3694:3 4999:1 4166:2 1130:1 5370:1 5910:1 4995:1 6200:1 6793:1 5881:2 4088:1 563:1 4125:1 4301:1 1285:1 3120:2 1627:2 3515:1 4547:7 6220:1 4347:1 41:1 1101:2 309:1 6202:1 873:2 2945:1 180:1 6593:3 3718:1 5155:1 605:1 2833:1 5954:1 5717:1 2483:1 216:1 3425:1 4450:1 2011:11 2298:1 697:1 6821:1 3502:1 4358:1 311:4 4906:3 614:2 6736:1 4898:1 2046:1 2629:1 1561:1 4191:2 7168:2 5711:1 886:4 4925:5 2292:1 2746:1 4411:1 832:1 498:1 4599:1 2423:1 1012:1 1109:1 203:2 5794:1 3159:1 380:1 3957:1 6681:1 1916:1 1794:1 6582:1 2779:1 713:2 1367:1 519:1 4887:1 590:1 1300:3 2440:1 1782:1 4260:1 5561:1 4402:1 5793:17 4033:1 4527:2 6186:1 3421:2 5456:1 6061:1 2351:1 1423:1 2235:2 1663:1 3033:1 3531:1 2696:1 5369:1 3187:1 6498:1 2504:1 195:1 2238:2 5605:2 5328:4 3861:4 2751:1 3219:1 6420:1 1636:1 4057:1 4128:3 53:3 4202:1 790:1 4306:2 1174:1 7067:2 4073:1 3492:1 1144:1 3442:1 3140:1 5287:1 2268:1
2025-11-21 06:03:47,bbc,5399:8 6860:1 5942:1 7129:7 2382:1 859:1 6572:1 4056:2 119:3 4199:1 1378:1 2053:1 462:1 2969:3 3537:1 2269:1 1876:1 1365:1 2392:2 3239:1 615:1 6555:1 5441:7 592:1 6315:1 2625:5 2648:7 673:1 6117:1 7082:1 5026:1 5752:1 4746:1 4087:9 185:2 2869:1 175:4 5365:3 1223:1 187:1 5081:2 1321:2 2503:1 2308:1 838:1 4050:1 3790:1 6120:1 3831:1 803:5 2628:1 4618:2 4956:1 1990:1 3808:1 554:1 1905:1 5554:1 3662:2 2593:2 5520:1 7093:4 6088:1 1137:1 2605:2 5982:3 3899:1 5627:2 4975:1 3894:1 2999:1 707:1 3587:1 6958:4 6326:2 257:1 3694:4 1545:1 4636:1 5234:1 5304:1 4021:2 3114:1 1382:2 2681:1 4882:2 5881:1 6497:1 2021:1 6448:2 1798:1 882:1 5996:1 2634:1 563:2 254:1 4301:1 1285:1 3120:1 4493:1 338:1 1692:1 1647:1 3650:1 4570:1 3214:1 5549:1 3467:2 1470:2 127:1 5226:1 5861:1 5333:1 2945:2 6593:1 3064:1 3681:1 5878:1 3889:1 179:1 7154:1 3345:1 5437:1 5245:1 5068:1 1924:2 5933:1 2307:2 4800:2 1358:1 6233:1 4593:3 614:1 3732:1 6797:1 3779:1 4029:4 832:2 1694:1 5238:1 2957:1 289:1 3821:1 998:1 1254:1 1843:1 3410:1 3054:2 6896:1 6530:1 5497:1 7017:2 3969:1 2646:3 6493:1 2793:2 6321:2 6320:1 6582:1 4759:1 4620:2 2428:1 2839:1 1939:1 3833:1 2934:2 4043:1 6558:1 2110:1 4655:1 5138:1 312:1 1867:1 6214:1 5706:1 2963:2 37:2 3691:3 6231:2 2395:1 737:1 4616:3 3353:1 877:3 2384:1 3109:2 3289:1 4505:1 4594:1 231:2 3750:2 6892:1 4167:1 5715:1 7088:1 6047:1 3892:1 5806:1 4228:2 747:1 6086:1 1716:1 6356:1 3766:1 3169:1 2469:1 2775:2 3084:1 3355:2 6985:2 6937:10 6004:1 543:1 3697:1 6486:2 1083:1 4079:1 6145:1 3773:2 1675:1 717:1 5868:2 4750:1 5867:1 1344:1 3748:1 1164:1 7128:1 2270:1 392:3 5498:2 6699:1 1630:1 3976:1 5472:1 2130:1 6376:1 3998:1 3700:1 503:1 6796:2 5630:1
2025-12-05 19:02:48,bbc,5399:28 5942:2 3540:2 7129:4 2382:1 859:2 6572:3 4168:1 4056:4 119:1 5032:1 3280:3 3107:2 6460:3 40:2 1046:2 5781:1 4790:2 4199:6 111:2 5948:2 5286:3 4341:1 6752:2 1560:2 2638:6 2568:1 1209:2 1602:1 4706:1 1323:1 3537:1 6410:1 4418:10 5233:2 2617:2 4889:1 1532:2 965:1 408:1 5441:7 592:2 3503:1 2103:3 2625:2 259:1 541:1 6117:2 7082:2 1213:7 1785:2 538:1 4087:3 1643:7 1228:1 533:4 429:1 185:7 2869:1 7136:1 6079:1 4890:1 175:1 6005:1 6385:3 1414:1 46:1 62:5 3810:3 1612:1 5197:1 5081:3 3912:2 5937:2 6049:1 2153:2 10:2 2308:1 1478:7 3880:1 4050:6 3790:3 3539:1 3831:1 3739:1 2211:3 991:1 4154:1 3529:1 4313:3 1315:6 1660:1 2080:1 4618:6 4430:2 4956:1 554:1 6118:5 297:1 2002:3 3662:2 2593:1 4374:5 3893:1 4943:1 4396:1 7074:5 5520:2 7093:6 4141:5 1610:1 6348:2 283:1 1959:1 5982:5 5098:2 3873:1 341:1 2680:1 585:1 989:1 2411:1 4776:1 3899:1 4389:6 5627:1 920:1 6436:1 7092:2 4714:1 2262:1 1304:3 3723:1 3192:1 4400:1 5209:2 6064:1 2999:1 6758:4 5544:1 2323:1 3587:1 6338:3 6958:1 6918:3 6747:1 794:1 1044:1 2274:3 7086:1 6326:1 257:2 1686:2 4854:1 2427:1 4090:3 4021:1 7030:1 2109:2 6339:2 2104:1 6975:3 1091:1 3470:1 6200:1 56:1 3822:1 3449:1 371:3 5656:4 4088:57 2606:1 45:1 454:1 6532:3 5996:2 5348:2 2634:1 3189:1 563:6 6906:7 254:2 1754:2 5404:2 516:2 2295:1 4301:1 5709:2 5157:1 5240:2 2272:1 729:1 1287:1 2244:1 4347:2 5128:6 3593:1 6281:1 6739:1 4912:1 1692:4 41:1 2711:15 1101:4 1647:1 5614:2 309:1 1324:1 2013:2 677:1 3062:1 5886:1 1641:2 5556:2 6970:1 3467:1 1470:1 3210:2 6202:2 151:1 2945:2 97:1 6501:2 5527:2 5155:1 347:3 5878:2 2796:2 3184:3 4197:2 3583:2 424:1 7052:1 6325:2 4911:1 6342:2 216:2 3890:3 2331:2 3167:1 4103:1 2307:2 4593:3 4906:1 32:1 1561:1 6269:1 5260:1 383:1 5801:1 6303:1 2444:1 4679:1 1697:1 2113:1 5063:1 1301:4 2094:1 832:16 4403:1 1713:1 498:3 5238:1 6296:1 89:1 289:1 1608:1 4789:1 1621:1 427:3 4967:2 4768:1 4959:1 6925:1 2095:1 2106:1 4214:1 4353:1 5809:1 5817:2 5497:1 2541:1 4993:1 2713:2 350:2 354:6 1226:1 2646:1 5794:3 1654:2 4295:1 2793:1 7025:1 7051:2 1409:1 4586:2 683:1 2273:1 5069:2 411:1 3156:1 2000:2 169:4 6756:1 1178:4 3644:1 6476:1 86:1 6128:1 2934:1 6939:1 566:1 1831:1 3310:1 4810:1 640:1 229:4 1300:1 4867:7 6241:1 5616:1 2474:1 942:2 2918:1 2110:2 6148:1 4018:2 4504:2 4260:2 5004:2 2195:14 1828:1 6536:2 428:2 2844:1 5685:1 5276:1 6913:1 1733:2 1695:2 2154:1 4543:1 1384:1 6953:2 6397:1 1607:1 3383:2 4451:1 7060:1 3207:2 4635:1 2491:1 3696:1 1549:1 4491:7 2754:2 452:1 4594:6 1559:1 4314:2 3558:1 1308:1 5039:1 5823:1 5594:1 1175:5 2131:1 6892:3 2478:1 2214:1 75:1 5593:2 6650:1 2198:8 1142:3 6594:1 6150:1 198:1 5385:1 3908:1 5185:1 2134:1 1583:1 7044:1 6949:1 1910:1 5577:1 4231:1 6240:1 1760:1 7133:1 3084:2 5796:1 4524:1 1962:2 6053:1 3991:1 6626:1 1184:1 3679:1 2481:1 6207:1 4732:1 5628:1 3845:1 4339:16 5564:5 3733:1 2035:1 2370:2 636:1 23:1 5873:1 2163:1 5448:1 2034:1 4187:9 2791:41 5565:1 1853:1 2520:1 3533:1 5429:2 2122:1 581:1 1927:1 6099:1 5481:1 6052:1 4738:1 1584:1 4851:1 1604:1 5678:1 5076:1 1739:1 2871:1 36:1 6177:1 1999:1 6698:1 5578:1 3053:1 1135:1 154:6 1068:1 6808:7 1185:1 5351:2 788:1 161:2 7167:1 2254:1 3245:1 6859:1 1984:1 2414:1 3303:1 1748:1 834:1 6832:2 947:1 3128:1 4514:1 3925:1 1149:1 5074:1 5002:1 6725:1 903:1 1787:1 1649:1 4188:1 1966:1 6284:1 5968:1 6987:1 999:1 4489:1 2951:1 5916:2 6799:1 2795:1 450:1
2025-12-04 06:40:46,bbc,5399:15 120:1 3540:1 7129:3 2382:1 6572:2 3107:1 576:3 6752:1 1560:1 2638:1 5689:3 1209:1 462:3 1365:1 2392:1 1532:1 4552:1 4973:1 2625:1 2648:1 4087:6 185:2 6079:1 4175:1 62:1 983:2 3116:1 5081:1 10:1 1204:1 3790:1 3739:1 3919:1 1660:1 4430:1 3565:1 3662:1 2405:1 7074:2 7093:2 9:2 6348:1 283:1 2605:1 4389:2 920:1 1199:2 5645:1 3547:1 6758:1 2105:1 6958:1 7086:1 3694:1 4636:2 1973:1 2109:1 6339:1 57:1 6200:1 3822:1 1090:1 371:3 454:1 902:1 5996:1 2223:8 563:1 6906:4 254:1 5072:1 516:1 3069:1 3120:4 5584:1 1627:2 6972:1 6281:1 1692:1 1101:1 1647:3 3650:1 6423:1 3467:1 4715:6 6501:1 3131:2 2495:1 7052:1 302:1 679:1 4358:2 110:1 4593:1 5821:1 1561:6 5260:1 5711:1 4679:2 1694:1 6020:1 4789:1 3821:1 334:1 1971:1 2843:1 7017:1 539:1 4295:1 6641:1 3872:1 411:1 4176:1 7047:1 6505:2 2839:1 4555:1 4043:1 296:1 4342:1 6241:1 942:1 894:1 2532:1 7130:1 1258:4 4404:1 1828:1 35:1 6043:1 382:1 1366:1 4653:2 740:1 7048:1 3737:3 6961:1 4616:1 2491:1 4505:2 3591:2 4594:3 2038:1 5646:1 6628:1 5885:1 6029:2 5590:2 6892:1 453:1 7088:1 65:1 4560:1 2015:1 6116:1 3463:1 1716:4 6834:2 1418:6 4458:1 3188:1 5243:1 5285:7 6262:1 4696:5 4177:1 1534:1 6469:1 6459:1 3367:1 4069:1 1870:6 3661:1 5146:1 4952:1 6971:1 6434:1 3550:1 5191:3 4804:1
2025-11-24 11:26:59,bbc,4842:2 5399:6 5942:1 7129:2 859:1 3566:1 1737:1 3107:1 4005:1 5948:1 1378:2 5286:1 5231:1 4341:1 131:1 5170:1 1365:1 2392:1 2973:1 3800:1 2648:9 7082:1 5026:1 1092:1 533:1 429:1 5137:1 867:1 768:1 175:1 4971:1 62:1 187:1 5495:1 2308:1 3831:1 6276:1 6683:1 4313:1 1315:1 4618:2 5487:1 7093:1 4141:1 2605:1 4805:1 2446:1 1199:1 4975:2 4400:2 6758:1 6102:2 2893:1 2708:2 3439:1 257:1 5393:1 1545:1 6451:2 1564:1 4422:1 4995:1 57:1 56:1 4933:2 5053:1 4553:2 2606:1 1710:1 254:2 211:1 1266:1 2352:2 516:1 4301:1 5397:2 6281:1 41:1 2028:1 5549:1 5960:1 3467:1 4405:2 6202:1 5193:1 4597:1 5226:1 6347:1 347:2 2495:1 3184:1 5089:1 4911:1 6494:1 1427:1 6267:1 2959:1 5238:1 1621:1 1619:1 4438:1 3159:1 4361:1 5055:1 5870:1 4839:1 169:3 4968:1 4970:1 1939:3 6879:1 640:1 1615:1 6017:1 6503:1 5798:1 4938:1 6413:1 6189:1 3598:1 5225:2 1310:1 105:1 452:1 170:1 5551:1 4131:1 2990:2 5857:1 6485:1 1399:1 6831:1 6848:1 871:2 3279:1 6237:7 480:7 4843:1 2529:4 2530:6 7037:2 5284:1 4587:1 634:4 1926:1 870:2 3105:1 4791:2 6847:1 2596:1 5925:1 6991:1 4792:1 6075:1 6591:1 7050:1 5422:1 1648:1 1757:1
