周次,文档索引,日期,标签,主要主题,主题概率,主题0概率,主题1概率,主题2概率,主题3概率,主题4概率,主题5概率,主题6概率,主题7概率
4,3189,2025-12-01 15:34:00,中国 日本,1,0.9932985,0.000957079,0.9932985,0.0009570962,0.0009570775437168777,0.0009584773797541857,0.0009576890151947737,0.000957100884988904,0.0009570061229169369
4,3190,2025-12-01 15:33:00,中国 日本,1,0.7826289,0.003299143,0.7826289,0.00330168,0.0033007152378559113,0.003300111973658204,0.19755937159061432,0.0033081448636949062,0.0033019506372511387
4,3191,2025-12-01 15:33:00,中国 日本,7,0.45168123,0.0096328,0.17357656,0.009635002,0.009632948786020279,0.3265528082847595,0.009655873291194439,0.009632797911763191,0.4516812264919281
4,3192,2025-12-01 15:33:00,中国 日本,1,0.9846215,0.0021973634,0.9846215,0.0021953203,0.002194934757426381,0.0021961473394185305,0.002204608405008912,0.002194932196289301,0.0021951671224087477
4,3193,2025-12-01 14:26:00,中国 日本,5,0.81073713,0.012537311,0.01255728,0.012552841,0.012537069618701935,0.012552374973893166,0.810737133026123,0.01253701001405716,0.1139889657497406
4,3194,2025-12-01 14:25:00,中国 日本,5,0.9513432,0.006952974,0.0069552786,0.0069496064,0.006948322523385286,0.006949419155716896,0.9513431787490845,0.006952124182134867,0.006949038244783878
4,3195,2025-12-01 14:25:00,中国 日本,7,0.46980327,0.0029991996,0.24043643,0.0030009511,0.003000289900228381,0.1357211470603943,0.14203739166259766,0.003001311095431447,0.4698032736778259
4,3196,2025-12-01 13:30:00,中国 日本,5,0.99635124,0.0005210246,0.0005212878,0.00052112975,0.0005210059462115169,0.0005221095634624362,0.9963512420654297,0.0005211433162912726,0.000521031382959336
4,3197,2025-12-01 13:30:00,中国 日本,5,0.80548143,0.012520448,0.119355835,0.012520691,0.01252050045877695,0.012559788301587105,0.8054814338684082,0.012520444579422474,0.012520798482000828
4,3198,2025-12-01 13:30:00,中国 日本,1,0.61147285,0.00315232,0.61147285,0.0031544298,0.003152342513203621,0.2401459962129593,0.13261552155017853,0.003154455218464136,0.0031520877964794636
4,3199,2025-12-01 13:30:00,中国 日本,1,0.9893144,0.0015271644,0.9893144,0.0015263247,0.0015261344378814101,0.0015263628447428346,0.0015274571487680078,0.0015260698273777962,0.0015261638909578323
4,3200,2025-12-01 13:29:00,中国 日本,5,0.76927817,0.0069820792,0.18880795,0.006993378,0.006982721854001284,0.0069853803142905235,0.7692781686782837,0.006982097867876291,0.006988215260207653
4,3201,2025-12-01 22:13:00,中国 日本,7,0.96015763,0.005688059,0.005695875,0.005687585,0.005685374140739441,0.005692332051694393,0.005708042997866869,0.005685064475983381,0.9601576328277588
4,3202,2025-12-01 22:13:00,中国 日本,5,0.36254144,0.0022923301,0.30347747,0.3225105,0.002292846329510212,0.002293962985277176,0.36254143714904785,0.0022947846446186304,0.0022966470569372177
4,3203,2025-12-01 22:11:00,中国 日本,1,0.5057808,0.0010001237,0.5057808,0.01851757,0.0010003156494349241,0.001000380958430469,0.0010013584978878498,0.0010002694325521588,0.47069916129112244
4,3204,2025-12-01 22:11:00,中国 日本,1,0.8985528,0.00021052614,0.8985528,0.00021064424,0.00021055963588878512,0.001809298642911017,0.00021074761752970517,0.0002106490865116939,0.09858489781618118
4,3205,2025-12-01 22:11:00,中国 日本,1,0.472377,0.0014594505,0.472377,0.33659476,0.0014579686103388667,0.07946059107780457,0.10573220252990723,0.0014580824645236135,0.0014600208960473537
4,3206,2025-12-01 07:08:00,中国 日本,5,0.5198917,0.0032206646,0.46078157,0.003221614,0.003220689482986927,0.003220700193196535,0.5198916792869568,0.003221872029826045,0.003221195889636874
4,3207,2025-12-01 07:08:00,中国 日本,1,0.5829822,0.2234848,0.5829822,0.087891094,0.0029208746273070574,0.002921289997175336,0.0029240893200039864,0.0029210555367171764,0.09395457804203033
4,3208,2025-12-01 07:06:00,中国 日本,5,0.5052432,0.020987755,0.021004127,0.020988878,0.02098800241947174,0.3688109517097473,0.505243182182312,0.020987728610634804,0.02098941057920456
4,3209,2025-12-01 07:05:00,中国 日本,5,0.9858396,0.0020204897,0.0020245793,0.0020232098,0.002019534120336175,0.0020204070024192333,0.9858396053314209,0.0020277968142181635,0.0020243895705789328
4,3210,2025-12-01 07:03:00,中国 日本,1,0.9203385,0.011374664,0.9203385,0.011377918,0.01137794740498066,0.01137656532227993,0.011387036181986332,0.011388815939426422,0.011378607712686062
4,3211,2025-12-01 07:03:00,中国 日本,1,0.9369555,0.0090021705,0.9369555,0.009002591,0.009006412699818611,0.009003672748804092,0.009018553420901299,0.009007641114294529,0.009003500454127789
4,3212,2025-12-01 07:02:00,中国 日本,5,0.9484761,0.007361267,0.007366011,0.0073576435,0.007358946371823549,0.007360232062637806,0.9484760761260986,0.0073591130785644054,0.007360686548054218
4,3213,2025-12-01 10:38:00,中国 日本,5,0.9749916,0.0035720987,0.0035738356,0.0035721182,0.0035721096210181713,0.0035736553836613894,0.9749916195869446,0.0035720986779779196,0.0035724968183785677
4,3214,2025-12-01 10:38:00,中国 日本,5,0.8708604,0.0005972774,0.12554885,0.00059885724,0.0005974135710857809,0.0005987603217363358,0.8708603978157043,0.0006004924653097987,0.0005980288842692971
4,3215,2025-12-01 10:38:00,中国 日本,5,0.8084933,0.00027538743,0.18985347,0.00027573024,0.00027541822055354714,0.00027559726731851697,0.8084933161735535,0.0002755041641648859,0.00027565655182115734
4,3216,2025-12-01 10:37:00,中国 日本,5,0.9962092,0.00054130965,0.0005415907,0.0005414266,0.0005412895116023719,0.0005424409755505621,0.9962092041969299,0.0005414378247223794,0.0005413165781646967
4,3217,2025-12-01 10:37:00,中国 日本,1,0.99539655,0.00065737794,0.99539655,0.00065736886,0.0006573923164978623,0.0006576503510586917,0.0006587302195839584,0.0006575441220775247,0.000657413387671113
4,3218,2025-12-01 10:37:00,中国 日本,5,0.9452824,0.007815073,0.007818502,0.007820742,0.00781509093940258,0.007816257886588573,0.9452823996543884,0.007816074416041374,0.007815860211849213
4,3219,2025-12-01 10:37:00,中国 日本,5,0.9598907,0.005727716,0.0057330867,0.0057297465,0.00572464894503355,0.0057324571534991264,0.9598907232284546,0.005724659189581871,0.005736950319260359
4,3220,2025-12-01 10:36:00,中国 日本,5,0.9883074,0.0016700336,0.0016707337,0.0016701333,0.001669804914854467,0.0016715656965970993,0.9883074164390564,0.0016701333224773407,0.0016701995627954602
4,3221,2025-12-01 10:36:00,中国 日本,1,0.90200305,0.013995998,0.90200305,0.013997047,0.013996092602610588,0.013998967595398426,0.014016035944223404,0.013995980843901634,0.013996928930282593
4,3222,2025-12-01 10:36:00,中国 日本,5,0.9734687,0.003789078,0.0037920633,0.0037901385,0.003789082169532776,0.0037898351438343525,0.9734687209129333,0.0037915848661214113,0.0037894458509981632
4,3223,2025-12-01 08:32:00,中国 日本,1,0.9984223,0.00022530876,0.9984223,0.00022535965,0.0002253408747492358,0.00022532924776896834,0.00022552306472789496,0.0002255067229270935,0.00022532514412887394
4,3224,2025-12-01 08:32:00,中国 日本,5,0.9883305,0.0016669313,0.0016675871,0.0016670201,0.001666934578679502,0.00166709057521075,0.9883304834365845,0.0016670062905177474,0.0016669502947479486
4,3225,2025-12-01 08:32:00,中国 日本,5,0.6330807,0.0036166182,0.34520432,0.0036232863,0.003620186820626259,0.0036169777158647776,0.6330807209014893,0.003617282724007964,0.0036205791402608156
4,3226,2025-12-01 08:31:00,中国 日本,1,0.5803995,0.00043467144,0.5803995,0.028016748,0.00043478020234033465,0.000435562280472368,0.0004353393451310694,0.00043487618677318096,0.38940849900245667
4,3227,2025-12-01 08:31:00,中国 日本,1,0.4157723,0.0030055344,0.4157723,0.003013426,0.003006714629009366,0.003005831968039274,0.29494646191596985,0.003004802390933037,0.2742449939250946
4,3228,2025-12-01 08:31:00,中国 日本,1,0.88572526,0.0008961183,0.88572526,0.017891442,0.0008954044315032661,0.0008973897201940417,0.07386641949415207,0.0008965951856225729,0.0189313106238842
4,3229,2025-12-01 08:30:00,中国 日本,5,0.9963664,0.00051885966,0.00051914423,0.00051898934,0.0005188411450944841,0.0005198984872549772,0.9963663816452026,0.0005189774092286825,0.0005188631475903094
4,3230,2025-12-01 08:29:00,中国 日本,5,0.8812526,0.007832732,0.007842166,0.007836127,0.007832750678062439,0.07173800468444824,0.8812525868415833,0.007832729257643223,0.007832931354641914
4,3231,2025-12-01 12:28:00,中国 日本,5,0.9890476,0.0015641336,0.0015656161,0.0015646311,0.001563947880640626,0.0015658102929592133,0.9890475869178772,0.0015640140045434237,0.00156412145588547
4,3232,2025-12-01 12:27:00,中国 日本,1,0.46281633,0.007888287,0.46281633,0.007889449,0.007888317108154297,0.007889402098953724,0.2627655267715454,0.23497408628463745,0.007888620719313622
4,3233,2025-12-01 12:27:00,中国 日本,5,0.94819164,0.007398672,0.0074038687,0.0073982775,0.007394177373498678,0.007398029789328575,0.9481916427612305,0.007394156884402037,0.007421268615871668
4,3234,2025-12-01 12:26:00,中国 日本,5,0.45798793,0.0065935235,0.403899,0.006596086,0.00659551564604044,0.006595822982490063,0.4579879343509674,0.006593572441488504,0.10513845831155777
4,3235,2025-12-01 09:30:00,中国 日本,4,0.5186138,0.0018181807,0.4704836,0.0018180396,0.0018159119645133615,0.5186138153076172,0.0018184689106419683,0.00181580672506243,0.0018161291955038905
4,3236,2025-12-01 09:30:00,中国 日本,5,0.9800374,0.0028529046,0.002853597,0.0028507335,0.002850806573405862,0.002853390295058489,0.9800373911857605,0.0028505881782621145,0.002850688062608242
4,3237,2025-12-01 09:30:00,中国 日本,1,0.98539996,0.0020851854,0.98539996,0.0020856343,0.002085439395159483,0.0020856261253356934,0.002086937427520752,0.0020854154136031866,0.002085807267576456
4,3238,2025-12-01 09:29:00,中国 日本,1,0.99598044,0.0005740529,0.99598044,0.00057429617,0.0005740062915720046,0.00057423603720963,0.0005742040229961276,0.0005746407550759614,0.0005740899359807372
4,3239,2025-12-01 17:06:00,中国 日本,5,0.97176397,0.004034259,0.004034965,0.0040341094,0.004032961558550596,0.004033391363918781,0.9717639684677124,0.004033081699162722,0.004033331293612719
4,3240,2025-12-01 17:05:00,中国 日本,5,0.99048483,0.0013590269,0.0013593907,0.0013590504,0.0013590868329629302,0.0013590689050033689,0.9904848337173462,0.001360488124191761,0.0013590975431725383
4,3241,2025-12-01 17:05:00,中国 日本,1,0.9872906,0.0018163605,0.9872906,0.0018149455,0.0018147544469684362,0.0018153900746256113,0.0018166390946134925,0.0018156751757487655,0.0018155415309593081
4,3242,2025-12-01 17:05:00,中国 日本,1,0.54816234,0.0044933218,0.54816234,0.0044947616,0.42487290501594543,0.004503430798649788,0.00449347123503685,0.004488619044423103,0.004491129890084267
4,3243,2025-12-01 17:04:00,中国 日本,5,0.9270359,0.010418827,0.010420598,0.010418978,0.010418862104415894,0.01041940227150917,0.927035927772522,0.010418826714158058,0.010448535904288292
4,3244,2025-12-01 17:04:00,中国 日本,1,0.8008391,0.003911454,0.8008391,0.003910295,0.003909583203494549,0.003911110106855631,0.17569808661937714,0.003910301253199577,0.003910019528120756
4,3245,2025-12-01 16:26:00,中国 日本,5,0.6283655,0.0035913812,0.35006788,0.0035962989,0.0035913886968046427,0.003592058317735791,0.6283655166625977,0.0035914245527237654,0.00360403792001307
4,3246,2025-12-01 16:25:00,中国 日本,5,0.395732,0.077053964,0.18377069,0.0046544615,0.004652007948607206,0.004651895258575678,0.39573198556900024,0.0046513075940310955,0.32483363151550293
4,3247,2025-12-01 16:24:00,中国 日本,5,0.9339708,0.004174447,0.00417677,0.040989675,0.004171723034232855,0.004172275774180889,0.9339708089828491,0.004171853419393301,0.0041724201291799545
4,3248,2025-12-01 16:24:00,中国 日本,5,0.60958594,0.00032335674,0.35992783,0.00032355785,0.0003233513853047043,0.00032340639154426754,0.6095859408378601,0.0032175714150071144,0.025975018739700317
4,3249,2025-12-01 16:24:00,中国 日本,7,0.62390536,0.0013108852,0.24405971,0.12547569,0.0013113224413245916,0.0013127083657309413,0.001312621170654893,0.001311694853939116,0.6239053606987
4,3250,2025-12-01 15:31:00,中国 日本,2,0.7115266,0.0018143725,0.0018165115,0.7115266,0.0018139802850782871,0.0018142216140404344,0.277585506439209,0.001814328832551837,0.001814528601244092
4,3251,2025-12-01 15:31:00,中国 日本,2,0.65973514,0.002367917,0.10937639,0.65973514,0.0023675619158893824,0.002369482768699527,0.16670921444892883,0.0023676517885178328,0.05470665916800499
4,3252,2025-12-01 15:30:00,中国 日本,5,0.98993593,0.0014375928,0.0014378945,0.0014374651,0.0014374926686286926,0.0014374925522133708,0.9899359345436096,0.0014386295806616545,0.0014375026803463697
4,3253,2025-12-01 15:30:00,中国 日本,1,0.99083155,0.0013092745,0.99083155,0.0013096954,0.0013092377921566367,0.0013096239417791367,0.0013099961215630174,0.001310461899265647,0.001310150371864438
4,3254,2025-12-01 15:30:00,中国 日本,2,0.99899864,0.00014304885,0.0001430663,0.99899864,0.0001430458651157096,0.0001430565898772329,0.0001430901902494952,0.00014305418881122023,0.00014305980585049838
4,3255,2025-12-01 14:24:00,中国 日本,7,0.6154628,0.0062928926,0.006274724,0.006278192,0.006272438447922468,0.006274646148085594,0.34687185287475586,0.006272436585277319,0.6154627799987793
4,3256,2025-12-01 14:22:00,中国 日本,1,0.371437,9.4001014e-05,0.371437,0.3204841,9.401889110449702e-05,9.402420255355537e-05,0.23220194876194,0.013762256130576134,0.061832673847675323
4,3257,2025-12-01 14:22:00,中国 日本,5,0.73530847,0.0050270804,0.23454024,0.0050236993,0.005022235214710236,0.005027709994465113,0.7353084683418274,0.005022225435823202,0.005028258077800274
4,3258,2025-12-01 14:22:00,中国 日本,1,0.9937296,0.0008954597,0.9937296,0.00089568936,0.0008955696830525994,0.0008958621765486896,0.0008963103755377233,0.000895889475941658,0.0008956627571024001
4,3259,2025-12-01 14:21:00,中国 日本,5,0.95614445,0.006266846,0.00626452,0.0062661096,0.006263657473027706,0.006266347132623196,0.9561444520950317,0.006263644900172949,0.0062644085846841335
4,3260,2025-12-01 13:29:00,中国 日本,5,0.93225384,0.009678789,0.009700739,0.009672137,0.009674333035945892,0.009672155603766441,0.9322538375854492,0.009670198895037174,0.009677814319729805
4,3261,2025-12-01 13:28:00,中国 日本,1,0.9757659,0.00025071806,0.9757659,0.0074233687,0.00025035871658474207,0.0027098858263343573,0.00025031439145095646,0.013098698109388351,0.00025076090241782367
4,3262,2025-12-01 13:27:00,中国 日本,1,0.99923986,0.00010856625,0.99923986,0.00010858028,0.00010856203152798116,0.00010856046719709411,0.00010874363943003118,0.00010859740723390132,0.00010859356552828103
4,3263,2025-12-01 13:26:00,中国 日本,1,0.8821522,0.0021052146,0.8821522,0.0021065648,0.0021052921656519175,0.0021057839039713144,0.081783726811409,0.002105231862515211,0.025536062195897102
4,3264,2025-12-01 22:10:00,中国 日本,7,0.9582587,0.0059591345,0.0059677474,0.005958612,0.0059561775997281075,0.005963842384517193,0.005979917477816343,0.005955836735665798,0.9582586884498596
4,3265,2025-12-01 22:10:00,中国 日本,5,0.8088627,0.0020175574,0.17903225,0.0020172482,0.00201716972514987,0.002017890103161335,0.8088626861572266,0.002017807913944125,0.002017355291172862
4,3266,2025-12-01 22:09:00,中国 日本,5,0.9311915,0.003396037,0.0034033144,0.0033959318,0.003395097330212593,0.003398425644263625,0.9311915040016174,0.003396004205569625,0.048423636704683304
4,3267,2025-12-01 22:09:00,中国 日本,4,0.7679253,0.0059580314,0.005967505,0.005958551,0.005958281923085451,0.7679253220558167,0.005966903641819954,0.19630718231201172,0.005958189256489277
4,3268,2025-12-01 22:09:00,中国 日本,1,0.55891585,0.0041978452,0.55891585,0.0041968296,0.004194974433630705,0.004196035210043192,0.4159078001976013,0.004194971639662981,0.004195747897028923
4,3269,2025-12-01 07:01:00,中国 日本,5,0.95376754,0.0066058673,0.006611057,0.0066030244,0.006604014430195093,0.006603315472602844,0.9537675380706787,0.006602501962333918,0.006602711044251919
4,3270,2025-12-01 07:00:00,中国 日本,5,0.79795384,0.0062761116,0.16438505,0.006286951,0.0062720696441829205,0.00627580052241683,0.7979538440704346,0.006272054743021727,0.006278052926063538
4,3271,2025-12-01 10:36:00,中国 日本,5,0.7817129,0.0015519309,0.208972,0.0015530724,0.0015526071656495333,0.0015522243920713663,0.7817128896713257,0.0015524831833317876,0.00155271973926574
4,3272,2025-12-01 10:36:00,中国 日本,1,0.8099948,0.0025639583,0.8099948,0.0025640847,0.002564073074609041,0.002564169466495514,0.1746206283569336,0.002563991816714406,0.002564262133091688
4,3273,2025-12-01 10:35:00,中国 日本,5,0.97425175,0.0036779796,0.0036829687,0.0036770836,0.00367692275904119,0.003677170956507325,0.9742517471313477,0.0036776955239474773,0.003678547218441963
4,3274,2025-12-01 10:35:00,中国 日本,1,0.40085596,0.002166701,0.40085596,0.0021677483,0.0021666462998837233,0.002166004618629813,0.16252751648426056,0.035861968994140625,0.392087459564209
4,3275,2025-12-01 10:35:00,中国 日本,5,0.9103823,0.0027822666,0.07291654,0.002783193,0.0027819471433758736,0.0027832414489239454,0.9103822708129883,0.0027882447466254234,0.0027822928968816996
4,3276,2025-12-01 10:35:00,中国 日本,5,0.9414418,0.0083641,0.008365079,0.00836777,0.008364119566977024,0.008368024602532387,0.9414417743682861,0.008364095352590084,0.00836500246077776
4,3277,2025-12-01 10:35:00,中国 日本,5,0.951277,0.0069628614,0.0069597,0.0069627496,0.006958869751542807,0.0069595398381352425,0.9512770175933838,0.006958867888897657,0.006960452534258366
4,3278,2025-12-01 08:29:00,中国 日本,5,0.49271956,0.0042376355,0.44347364,0.042617623,0.0042408183217048645,0.004237308166921139,0.4927195608615875,0.004235501401126385,0.004237920045852661
4,3279,2025-12-01 08:29:00,中国 日本,5,0.5528455,0.0032378167,0.42772838,0.0032374507,0.003236695658415556,0.0032373913563787937,0.5528454780578613,0.0032368043903261423,0.0032399268820881844
4,3280,2025-12-01 08:28:00,中国 日本,5,0.9851556,0.0021196706,0.0021214583,0.0021212269,0.0021196717862039804,0.002121859462931752,0.9851555824279785,0.002120070857927203,0.0021204587537795305
4,3281,2025-12-01 12:26:00,中国 日本,1,0.55036896,0.0024001386,0.55036896,0.002400374,0.0024006750900298357,0.0024004073347896338,0.39698657393455505,0.0024023542646318674,0.040640439838171005
4,3282,2025-12-01 12:25:00,中国 日本,1,0.7652499,0.0024585251,0.7652499,0.0024592986,0.0024596527218818665,0.0024586759973317385,0.21999606490135193,0.002458642702549696,0.002459250157698989
4,3283,2025-12-01 12:25:00,中国 日本,1,0.97859526,0.0030562899,0.97859526,0.003056887,0.003057335503399372,0.0030571219976991415,0.0030624677892774343,0.0030566214118152857,0.003058032365515828
4,3284,2025-12-01 12:25:00,中国 日本,5,0.58046913,0.0040927706,0.39496386,0.0040910994,0.004095959011465311,0.004099875222891569,0.5804691314697266,0.004090275149792433,0.004096986725926399
4,3285,2025-12-01 12:25:00,中国 日本,1,0.99574614,0.0006076451,0.99574614,0.0006076707,0.000607692520134151,0.0006077928119339049,0.000607732217758894,0.0006077306461520493,0.0006076065474189818
4,3286,2025-12-01 12:25:00,中国 日本,5,0.958167,0.005975011,0.0059934463,0.005973006,0.005972077138721943,0.005972732789814472,0.9581670165061951,0.005973111372441053,0.005973527207970619
4,3287,2025-12-01 12:25:00,中国 日本,5,0.5768236,0.21413939,0.19471487,0.0028650651,0.002863543340936303,0.0028644301928579807,0.5768235921859741,0.002863823203369975,0.0028652010951191187
4,3288,2025-12-01 12:25:00,中国 日本,1,0.50181437,0.0006624513,0.50181437,0.0006633306,0.0006623970111832023,0.0006624340312555432,0.07203517854213715,0.0006627207039855421,0.42283713817596436
4,3289,2025-12-01 12:24:00,中国 日本,4,0.8433527,0.0009337011,0.13399944,0.0009336951,0.000933526607695967,0.8433526754379272,0.0009339051903225482,0.017977507784962654,0.0009355971706099808
4,3290,2025-12-01 12:24:00,中国 日本,1,0.9697376,0.0043184194,0.9697376,0.004320055,0.004319086205214262,0.0043190219439566135,0.004328298848122358,0.004330708645284176,0.004326819442212582
4,3291,2025-12-01 09:28:00,中国 日本,5,0.57129985,0.006621332,0.006619343,0.06298266,0.0066156210377812386,0.0066167088225483894,0.5712998509407043,0.006615650374442339,0.33262884616851807
4,3292,2025-12-01 09:28:00,中国 日本,5,0.99615896,0.0005484663,0.0005487794,0.0005485936,0.0005484683788381517,0.0005496231024153531,0.9961589574813843,0.000548620882909745,0.0005484912544488907
4,3293,2025-12-01 09:28:00,中国 日本,1,0.95597434,0.0062867478,0.95597434,0.0062848683,0.006284695118665695,0.006285220384597778,0.006292121950536966,0.006286703981459141,0.006305292714387178
4,3294,2025-12-01 09:27:00,中国 日本,2,0.68626827,0.0028522934,0.27181843,0.68626827,0.002848817966878414,0.00285095302388072,0.0028533621225506067,0.002849470591172576,0.027658402919769287
4,3295,2025-12-01 09:27:00,中国 日本,5,0.5968686,0.009721061,0.2426015,0.009733443,0.11189093440771103,0.009728074073791504,0.5968685746192932,0.009721044450998306,0.009735370054841042
4,3296,2025-12-01 17:04:00,中国 日本,5,0.9560438,0.006278209,0.0062859757,0.006284105,0.006275017745792866,0.006275818217545748,0.9560437798500061,0.006275234743952751,0.006281813140958548
4,3297,2025-12-01 17:03:00,中国 日本,5,0.7723745,0.0018212437,0.21669813,0.0018212636,0.0018200508784502745,0.0018212348222732544,0.7723745107650757,0.0018199176993221045,0.0018236348405480385
4,3298,2025-12-01 17:02:00,中国 日本,5,0.59957564,0.012616712,0.32469988,0.012630093,0.012617608532309532,0.012621148489415646,0.5995756387710571,0.012617525644600391,0.012621412985026836
4,3299,2025-12-01 17:01:00,中国 日本,5,0.71949285,0.002616898,0.26480773,0.0026163447,0.0026163244619965553,0.0026165673043578863,0.7194928526878357,0.0026166317984461784,0.0026166350580751896
4,3300,2025-12-01 17:01:00,中国 日本,1,0.9827963,0.0024552636,0.9827963,0.0024567866,0.0024552687536925077,0.0024564391933381557,0.0024627894163131714,0.002459858078509569,0.0024573607370257378
4,3301,2025-12-01 16:23:00,中国 日本,1,0.52877635,0.0061011785,0.52877635,0.006101965,0.006101367063820362,0.0061026099137961864,0.37533459067344666,0.06538064777851105,0.006101264618337154
4,3302,2025-12-01 16:23:00,中国 日本,1,0.33060917,0.04723753,0.33060917,0.062841445,0.24598626792430878,0.003096684580668807,0.3040426969528198,0.0030907257460057735,0.003095499938353896
4,3303,2025-12-01 16:21:00,中国 日本,1,0.51735264,0.29664385,0.51735264,0.0017080066,0.0017064815619960427,0.049207840114831924,0.12997199594974518,0.0017037044744938612,0.0017055213684216142
4,3304,2025-12-01 16:20:00,中国 日本,5,0.6602495,0.0043238783,0.0043239743,0.004321501,0.3138154149055481,0.004320909734815359,0.6602494716644287,0.004320394713431597,0.004324444569647312
4,3305,2025-12-01 16:20:00,中国 日本,5,0.6479029,0.0027894217,0.33537048,0.0027868443,0.0027889269404113293,0.002786679659038782,0.6479029059410095,0.0027858035173267126,0.0027889322955161333
4,3306,2025-12-01 16:20:00,中国 日本,5,0.81549793,0.0032963294,0.16472307,0.0032965373,0.003296392736956477,0.0032964220736175776,0.8154979348182678,0.0032963501289486885,0.003296987619251013
4,3307,2025-12-01 15:29:00,中国 日本,5,0.9903798,0.0013742052,0.0013745999,0.0013742285,0.0013741097645834088,0.001374139217659831,0.990379810333252,0.0013748398050665855,0.0013741246657446027
4,3308,2025-12-01 15:28:00,中国 日本,1,0.61369765,0.0026114488,0.61369765,0.0026123112,0.00261323363520205,0.0026125642471015453,0.37062889337539673,0.0026123239658772945,0.002611552132293582
4,3309,2025-12-01 14:21:00,中国 日本,5,0.64471704,0.006622079,0.31554148,0.0066222185,0.00662209140136838,0.006626579910516739,0.6447170376777649,0.006622071377933025,0.006626558490097523
4,3310,2025-12-01 14:19:00,中国 日本,5,0.4596064,0.25060982,0.23943377,0.000256746,0.00025664488202892244,0.00025665623252280056,0.459606409072876,0.00025657081278041005,0.04932345449924469
4,3311,2025-12-01 14:19:00,中国 日本,5,0.74042434,0.0030622697,0.22249131,0.0030629127,0.021769627928733826,0.003063082927837968,0.7404243350028992,0.003064251272007823,0.0030621809419244528
4,3312,2025-12-01 14:19:00,中国 日本,2,0.6548901,0.047762427,0.1410036,0.6548901,0.001198856974951923,0.0011989882914349437,0.15154701471328735,0.001198047073557973,0.0012010177597403526
4,3313,2025-12-01 14:19:00,中国 日本,1,0.99431485,0.00081127364,0.99431485,0.00081149786,0.0008113892399705946,0.0008122763829305768,0.0008146397885866463,0.0008121594437398016,0.0008119114791043103
4,3314,2025-12-01 14:19:00,中国 日本,1,0.48520148,0.44734028,0.48520148,0.00056027196,0.0005597900017164648,0.0005596838891506195,0.0005606873892247677,0.0005598710849881172,0.06465797126293182
4,3315,2025-12-01 14:19:00,中国 日本,5,0.86936104,0.004205816,0.0042143534,0.07290145,0.036697544157505035,0.004207795951515436,0.8693610429763794,0.004205968696624041,0.004206021316349506
4,3316,2025-12-01 13:26:00,中国 日本,5,0.98891324,0.0015832855,0.0015839055,0.0015835604,0.0015832899371162057,0.0015847820322960615,0.9889132380485535,0.001584059209562838,0.001583922770805657
4,3317,2025-12-01 13:25:00,中国 日本,5,0.5435341,0.0036140943,0.4347798,0.003616072,0.003612131578847766,0.0036152456887066364,0.5435341000556946,0.0036148247309029102,0.0036137429997324944
4,3318,2025-12-01 13:24:00,中国 日本,5,0.7336401,0.0083613265,0.0083722975,0.100319274,0.008346089161932468,0.008353388868272305,0.7336400747299194,0.12425582110881805,0.008351713418960571
4,3319,2025-12-01 13:24:00,中国 日本,5,0.9511188,0.006980221,0.006991591,0.0069828387,0.006980233360081911,0.006982471793889999,0.9511188268661499,0.006980318110436201,0.00698345759883523
4,3320,2025-12-01 22:07:00,中国 日本,1,0.8749273,0.017859928,0.8749273,0.017862707,0.017865056172013283,0.01786614954471588,0.017897386103868484,0.01785992830991745,0.017861556261777878
4,3321,2025-12-01 22:07:00,中国 日本,5,0.7656959,0.015660888,0.015676178,0.015661309,0.015672270208597183,0.01566251926124096,0.7656959295272827,0.14030945301055908,0.015661511570215225
4,3322,2025-12-01 22:07:00,中国 日本,1,0.4896437,0.45245486,0.4896437,0.009637559,0.00963670201599598,0.009697251953184605,0.009655826725065708,0.009636608883738518,0.009637453593313694
4,3323,2025-12-01 22:07:00,中国 日本,4,0.97913265,0.0012767736,0.0012785179,0.0012762613,0.0012760761892423034,0.9791326522827148,0.013207674026489258,0.0012760193785652518,0.0012760338140651584
4,3324,2025-12-01 22:07:00,中国 日本,4,0.56961,0.0007645603,0.3593328,0.0007649525,0.0007645832956768572,0.5696099996566772,0.06723292917013168,0.0007647527963854373,0.0007654212531633675
4,3325,2025-12-01 22:07:00,中国 日本,4,0.78193927,0.00697315,0.0069786673,0.006966465,0.11842270195484161,0.7819392681121826,0.006976802833378315,0.00696431053802371,0.06477867066860199
4,3326,2025-12-01 22:06:00,中国 日本,4,0.91208875,0.004814547,0.05903617,0.0048110276,0.004812117200344801,0.9120887517929077,0.004816913511604071,0.004809900186955929,0.004810553044080734
4,3327,2025-12-01 10:35:00,中国 日本,5,0.48111847,0.00088576705,0.4406874,0.0008863114,0.019539684057235718,0.0008853599429130554,0.48111847043037415,0.0008854980696924031,0.05511151999235153
4,3328,2025-12-01 10:35:00,中国 日本,1,0.8480837,0.0018821831,0.8480837,0.0018825444,0.0018827732419595122,0.0018825371516868472,0.14061903953552246,0.0018823727732524276,0.0018848247127607465
4,3329,2025-12-01 10:34:00,中国 日本,5,0.9936555,0.0009061036,0.00090654084,0.0009065286,0.0009061048622243106,0.0009064453770406544,0.9936555027961731,0.0009062215685844421,0.0009065316407941282
